policy_id,semester_number,sponsor_age,sponsor_died,sponsor_shock,dropout_flag,claim_flag,tuition_paid_flag,claim_amount,remaining_tuition
1619,4,34.00000000000001,0,0,0,0,1,0.0,18707024.0
1619,5,34.33333333333334,0,0,0,0,1,0.0,16034592.0
1619,6,34.66666666666668,0,0,0,0,1,0.0,13362160.0
1619,7,35.000000000000014,0,0,0,0,1,0.0,10689728.0
1619,8,35.33333333333335,0,0,0,0,1,0.0,8017296.0
1619,9,35.666666666666686,0,0,0,0,1,0.0,5344864.0
1619,10,36.00000000000002,0,0,0,0,1,0.0,2672432.0
1620,1,59.0,0,0,0,0,1,0.0,19039854.0
1620,2,59.333333333333336,0,0,0,0,1,0.0,15866545.0
1620,3,59.66666666666667,0,0,0,0,1,0.0,12693236.0
1620,4,60.00000000000001,0,0,0,0,1,0.0,9519927.0
1620,5,60.33333333333334,0,0,0,0,1,0.0,6346618.0
1620,6,60.66666666666668,0,0,0,0,0,0.0,3173309.0
1621,1,51.0,0,0,0,0,1,0.0,7451250.0
1621,2,51.333333333333336,0,0,0,0,1,0.0,6209375.0
1621,3,51.66666666666667,0,0,0,0,1,0.0,4967500.0
1621,4,52.00000000000001,0,0,0,0,1,0.0,3725625.0
1621,5,52.33333333333334,0,0,0,0,1,0.0,2483750.0
1621,6,52.66666666666668,0,0,0,0,1,0.0,1241875.0
1622,1,37.0,0,0,0,0,1,0.0,16276536.0
1622,2,37.333333333333336,0,0,0,0,1,0.0,13563780.0
1622,3,37.66666666666667,0,0,0,0,1,0.0,10851024.0
1622,4,38.00000000000001,0,0,0,0,1,0.0,8138268.0
1622,5,38.33333333333334,0,0,0,0,1,0.0,5425512.0
1622,6,38.66666666666668,0,0,0,0,1,0.0,2712756.0
1623,1,51.0,0,0,0,0,1,0.0,26551784.0
1623,2,51.333333333333336,0,0,0,0,1,0.0,23232811.0
1623,3,51.66666666666667,0,0,0,0,1,0.0,19913838.0
1623,4,52.00000000000001,0,0,0,0,1,0.0,16594865.0
1623,5,52.33333333333334,0,0,0,0,1,0.0,13275892.0
1623,6,52.66666666666668,0,0,0,0,1,0.0,9956919.0
1623,7,53.000000000000014,0,0,0,0,1,0.0,6637946.0
1623,8,53.33333333333335,0,0,0,0,1,0.0,3318973.0
1624,1,70.0,0,0,0,0,1,0.0,12925550.0
1624,2,70.33333333333333,0,0,0,0,1,0.0,11632995.0
1624,3,70.66666666666666,0,0,0,0,1,0.0,10340440.0
1624,4,70.99999999999999,0,0,0,0,1,0.0,9047885.0
1624,5,71.33333333333331,0,0,0,0,0,0.0,7755330.0
1624,6,71.66666666666664,0,0,0,0,1,0.0,6462775.0
1624,7,71.99999999999997,0,0,0,0,1,0.0,5170220.0
1624,8,72.3333333333333,0,0,0,0,1,0.0,3877665.0
1624,9,72.66666666666663,0,0,0,0,1,0.0,2585110.0
1624,10,72.99999999999996,0,0,0,0,1,0.0,1292555.0
1625,1,56.0,0,0,0,0,1,0.0,12686744.0
1625,2,56.333333333333336,0,0,0,0,1,0.0,11100901.0
1625,3,56.66666666666667,0,0,0,0,1,0.0,9515058.0
1625,4,57.00000000000001,0,0,0,0,1,0.0,7929215.0
1625,5,57.33333333333334,0,0,0,0,1,0.0,6343372.0
1625,6,57.66666666666668,0,0,0,0,1,0.0,4757529.0
1625,7,58.000000000000014,0,0,0,0,1,0.0,3171686.0
1625,8,58.33333333333335,0,0,0,0,1,0.0,1585843.0
1626,1,67.0,0,0,0,0,1,0.0,15261530.0
1626,2,67.33333333333333,0,0,0,0,1,0.0,13735377.0
1626,3,67.66666666666666,0,0,0,0,1,0.0,12209224.0
1626,4,67.99999999999999,0,0,0,0,1,0.0,10683071.0
1626,5,68.33333333333331,0,0,0,0,1,0.0,9156918.0
1626,6,68.66666666666664,0,0,0,0,1,0.0,7630765.0
1626,7,68.99999999999997,0,0,0,0,1,0.0,6104612.0
1626,8,69.3333333333333,0,0,0,0,1,0.0,4578459.0
1626,9,69.66666666666663,0,0,0,0,1,0.0,3052306.0
1626,10,69.99999999999996,0,0,0,0,1,0.0,1526153.0
1627,1,34.0,0,0,0,0,1,0.0,17876500.0
1627,2,34.333333333333336,0,0,0,0,1,0.0,16088850.0
1627,3,34.66666666666667,0,0,0,0,1,0.0,14301200.0
1627,4,35.00000000000001,0,0,0,0,1,0.0,12513550.0
1627,5,35.33333333333334,0,0,0,0,1,0.0,10725900.0
1627,6,35.66666666666668,0,0,0,0,1,0.0,8938250.0
1627,7,36.000000000000014,0,0,0,0,1,0.0,7150600.0
1627,8,36.33333333333335,0,0,0,0,1,0.0,5362950.0
1627,9,36.666666666666686,0,0,0,0,0,0.0,3575300.0
1627,10,37.00000000000002,0,0,0,0,1,0.0,1787650.0
1628,1,62.0,0,0,0,0,1,0.0,19597328.0
1628,2,62.333333333333336,0,0,0,0,1,0.0,17147662.0
1628,3,62.66666666666667,0,0,0,0,0,0.0,14697996.0
1628,4,63.00000000000001,0,0,0,0,0,0.0,12248330.0
1628,5,63.33333333333334,0,0,0,0,1,0.0,9798664.0
1628,6,63.66666666666668,0,0,0,0,1,0.0,7348998.0
1628,7,64.00000000000001,0,0,0,0,1,0.0,4899332.0
1628,8,64.33333333333334,0,0,0,0,1,0.0,2449666.0
1629,1,59.0,0,0,0,0,1,0.0,27406920.0
1629,2,59.333333333333336,0,0,0,0,1,0.0,24666228.0
1629,3,59.66666666666667,0,0,0,0,1,0.0,21925536.0
1629,4,60.00000000000001,0,0,0,0,1,0.0,19184844.0
1629,5,60.33333333333334,0,0,0,0,1,0.0,16444152.0
1629,6,60.66666666666668,0,0,0,0,1,0.0,13703460.0
1629,7,61.000000000000014,0,0,0,0,1,0.0,10962768.0
1629,8,61.33333333333335,0,0,0,0,1,0.0,8222076.0
1629,9,61.666666666666686,0,0,0,0,1,0.0,5481384.0
1629,10,62.00000000000002,0,0,0,0,1,0.0,2740692.0
1630,1,70.0,0,0,0,0,1,0.0,16431704.0
1630,2,70.33333333333333,0,0,0,0,1,0.0,14377741.0
1630,3,70.66666666666666,1,0,0,1,1,12461118.94463565,12323778.0
1631,1,42.0,0,1,0,0,1,0.0,16392990.0
1631,2,42.333333333333336,0,0,0,0,1,0.0,14753691.0
1631,3,42.66666666666667,0,0,0,0,1,0.0,13114392.0
1631,4,43.00000000000001,0,0,0,0,1,0.0,11475093.0
1631,5,43.33333333333334,0,0,0,0,1,0.0,9835794.0
1631,6,43.66666666666668,0,0,0,0,1,0.0,8196495.0
1631,7,44.000000000000014,0,0,0,0,1,0.0,6557196.0
1631,8,44.33333333333335,0,1,0,0,1,0.0,4917897.0
1631,9,44.666666666666686,0,0,0,0,1,0.0,3278598.0
1631,10,45.00000000000002,0,0,0,0,1,0.0,1639299.0
1632,1,46.0,0,0,0,0,1,0.0,11927880.0
1632,2,46.333333333333336,0,0,0,0,1,0.0,10436895.0
1632,3,46.66666666666667,0,1,0,0,1,0.0,8945910.0
1632,4,47.00000000000001,0,0,0,0,1,0.0,7454925.0
1632,5,47.33333333333334,0,0,0,0,1,0.0,5963940.0
1632,6,47.66666666666668,0,0,0,0,1,0.0,4472955.0
1632,7,48.000000000000014,0,0,0,0,1,0.0,2981970.0
1632,8,48.33333333333335,0,0,0,0,1,0.0,1490985.0
1633,1,35.0,0,0,0,0,1,0.0,14131440.0
1633,2,35.333333333333336,0,0,0,0,1,0.0,12365010.0
1633,3,35.66666666666667,0,1,0,1,1,8239002.102060493,10598580.0
1634,1,68.0,0,0,0,0,1,0.0,26846464.0
1634,2,68.33333333333333,0,0,0,0,1,0.0,23490656.0
1634,3,68.66666666666666,0,0,0,0,1,0.0,20134848.0
1634,4,68.99999999999999,0,0,0,0,1,0.0,16779040.0
1634,5,69.33333333333331,0,0,0,0,1,0.0,13423232.0
1634,6,69.66666666666664,0,0,0,0,1,0.0,10067424.0
1634,7,69.99999999999997,0,0,0,0,1,0.0,6711616.0
1634,8,70.3333333333333,0,0,0,0,0,0.0,3355808.0
1635,1,56.0,0,0,0,0,1,0.0,15734656.0
1635,2,56.333333333333336,0,0,0,0,1,0.0,13767824.0
1635,3,56.66666666666667,0,0,0,0,0,0.0,11800992.0
1635,4,57.00000000000001,0,0,0,0,1,0.0,9834160.0
1635,5,57.33333333333334,0,0,0,0,1,0.0,7867328.0
1635,6,57.66666666666668,0,0,0,0,1,0.0,5900496.0
1635,7,58.000000000000014,0,0,0,0,0,0.0,3933664.0
1635,8,58.33333333333335,0,0,0,0,1,0.0,1966832.0
1636,1,55.0,0,0,0,0,1,0.0,24857616.0
1636,2,55.333333333333336,0,0,0,0,1,0.0,21750414.0
1636,3,55.66666666666667,0,0,0,0,1,0.0,18643212.0
1636,4,56.00000000000001,0,0,0,0,1,0.0,15536010.0
1636,5,56.33333333333334,0,0,0,0,1,0.0,12428808.0
1636,6,56.66666666666668,0,0,0,0,1,0.0,9321606.0
1636,7,57.000000000000014,0,0,0,0,1,0.0,6214404.0
1636,8,57.33333333333335,0,0,0,0,1,0.0,3107202.0
1637,1,52.0,0,0,0,0,1,0.0,16752544.0
1637,2,52.333333333333336,0,0,0,0,1,0.0,14658476.0
1637,3,52.66666666666667,0,0,0,0,1,0.0,12564408.0
1637,4,53.00000000000001,0,0,0,0,1,0.0,10470340.0
1637,5,53.33333333333334,0,0,0,0,1,0.0,8376272.0
1637,6,53.66666666666668,0,0,0,0,1,0.0,6282204.0
1637,7,54.000000000000014,0,0,0,0,1,0.0,4188136.0
1637,8,54.33333333333335,0,0,0,0,1,0.0,2094068.0
1638,1,40.0,0,0,0,0,1,0.0,34657410.0
1638,2,40.333333333333336,0,0,0,0,1,0.0,31191669.0
1638,3,40.66666666666667,0,0,0,0,0,0.0,27725928.0
1638,4,41.00000000000001,0,0,0,0,1,0.0,24260187.0
1638,5,41.33333333333334,0,0,0,0,1,0.0,20794446.0
1638,6,41.66666666666668,0,0,0,0,1,0.0,17328705.0
1638,7,42.000000000000014,0,0,0,0,1,0.0,13862964.0
1638,8,42.33333333333335,0,0,0,0,1,0.0,10397223.0
1638,9,42.666666666666686,0,0,0,0,1,0.0,6931482.0
1638,10,43.00000000000002,0,0,0,0,1,0.0,3465741.0
1639,1,40.0,0,0,0,0,1,0.0,11649180.0
1639,2,40.333333333333336,0,0,0,0,1,0.0,9707650.0
1639,3,40.66666666666667,0,0,0,0,1,0.0,7766120.0
1639,4,41.00000000000001,0,0,0,0,1,0.0,5824590.0
1639,5,41.33333333333334,0,0,0,0,1,0.0,3883060.0
1639,6,41.66666666666668,0,0,0,0,1,0.0,1941530.0
1640,1,65.0,0,0,0,0,1,0.0,24569910.0
1640,2,65.33333333333333,0,0,0,0,1,0.0,22112919.0
1640,3,65.66666666666666,0,0,0,0,1,0.0,19655928.0
1640,4,65.99999999999999,0,0,0,0,1,0.0,17198937.0
1640,5,66.33333333333331,0,0,0,0,1,0.0,14741946.0
1640,6,66.66666666666664,0,0,0,0,1,0.0,12284955.0
1640,7,66.99999999999997,0,0,0,0,1,0.0,9827964.0
1640,8,67.3333333333333,0,0,0,0,1,0.0,7370973.0
1640,9,67.66666666666663,0,0,0,0,1,0.0,4913982.0
1640,10,67.99999999999996,0,0,0,0,1,0.0,2456991.0
1641,1,58.0,0,0,0,0,1,0.0,21442900.0
1641,2,58.333333333333336,0,0,0,0,1,0.0,19298610.0
1641,3,58.66666666666667,0,1,0,1,1,15000000.0,17154320.0
1642,1,60.0,0,0,0,0,1,0.0,7333746.0
1642,2,60.333333333333336,0,0,0,0,1,0.0,6111455.0
1642,3,60.66666666666667,0,0,0,0,1,0.0,4889164.0
1642,4,61.00000000000001,0,0,0,0,1,0.0,3666873.0
1642,5,61.33333333333334,0,0,0,0,1,0.0,2444582.0
1642,6,61.66666666666668,0,0,0,0,1,0.0,1222291.0
1643,1,31.0,0,0,0,0,1,0.0,20319366.0
1643,2,31.333333333333332,0,0,0,0,1,0.0,16932805.0
1643,3,31.666666666666664,0,0,0,0,1,0.0,13546244.0
1643,4,31.999999999999996,0,0,0,0,1,0.0,10159683.0
1643,5,32.33333333333333,0,0,0,0,1,0.0,6773122.0
1643,6,32.666666666666664,0,0,0,0,1,0.0,3386561.0
1644,1,52.0,0,0,0,0,1,0.0,7466760.0
1644,2,52.333333333333336,0,1,0,0,1,0.0,6222300.0
1644,3,52.66666666666667,0,0,0,0,1,0.0,4977840.0
1644,4,53.00000000000001,0,0,0,0,1,0.0,3733380.0
1644,5,53.33333333333334,0,0,0,0,1,0.0,2488920.0
1644,6,53.66666666666668,0,0,0,0,1,0.0,1244460.0
1645,1,56.0,0,0,0,0,1,0.0,12519390.0
1645,2,56.333333333333336,0,0,0,0,1,0.0,11267451.0
1645,3,56.66666666666667,0,0,0,0,1,0.0,10015512.0
1645,4,57.00000000000001,0,0,0,0,1,0.0,8763573.0
1645,5,57.33333333333334,0,0,0,0,1,0.0,7511634.0
1645,6,57.66666666666668,0,0,0,0,1,0.0,6259695.0
1645,7,58.000000000000014,0,0,0,0,1,0.0,5007756.0
1645,8,58.33333333333335,0,0,0,0,1,0.0,3755817.0
1645,9,58.666666666666686,0,0,0,0,1,0.0,2503878.0
1645,10,59.00000000000002,0,0,0,0,1,0.0,1251939.0
1646,1,48.0,0,0,0,0,1,0.0,21615168.0
1646,2,48.333333333333336,0,0,0,0,1,0.0,18913272.0
1646,3,48.66666666666667,0,0,0,0,1,0.0,16211376.0
1646,4,49.00000000000001,0,0,0,0,1,0.0,13509480.0
1646,5,49.33333333333334,0,0,0,0,1,0.0,10807584.0
1646,6,49.66666666666668,0,0,0,0,1,0.0,8105688.0
1646,7,50.000000000000014,0,0,0,0,1,0.0,5403792.0
1646,8,50.33333333333335,0,0,0,0,1,0.0,2701896.0
1647,1,69.0,0,0,0,0,1,0.0,10230008.0
1647,2,69.33333333333333,0,0,0,0,1,0.0,8951257.0
1647,3,69.66666666666666,0,0,0,0,1,0.0,7672506.0
1647,4,69.99999999999999,0,0,0,0,1,0.0,6393755.0
1647,5,70.33333333333331,0,0,0,0,1,0.0,5115004.0
1647,6,70.66666666666664,0,0,0,0,1,0.0,3836253.0
1647,7,70.99999999999997,0,0,0,0,1,0.0,2557502.0
1647,8,71.3333333333333,0,0,0,0,1,0.0,1278751.0
1648,1,42.0,0,0,0,0,1,0.0,20195196.0
1648,2,42.333333333333336,0,0,0,0,1,0.0,16829330.0
1648,3,42.66666666666667,0,0,0,0,1,0.0,13463464.0
1648,4,43.00000000000001,0,0,0,0,1,0.0,10097598.0
1648,5,43.33333333333334,0,0,0,0,1,0.0,6731732.0
1648,6,43.66666666666668,0,0,0,0,1,0.0,3365866.0
1649,1,53.0,0,0,0,0,1,0.0,19753640.0
1649,2,53.333333333333336,0,0,0,0,1,0.0,17778276.0
1649,3,53.66666666666667,0,0,0,0,1,0.0,15802912.0
1649,4,54.00000000000001,0,0,0,0,1,0.0,13827548.0
1649,5,54.33333333333334,0,1,0,0,1,0.0,11852184.0
1649,6,54.66666666666668,0,0,0,0,1,0.0,9876820.0
1649,7,55.000000000000014,0,0,0,0,1,0.0,7901456.0
1649,8,55.33333333333335,0,0,0,0,1,0.0,5926092.0
1649,9,55.666666666666686,0,0,0,0,1,0.0,3950728.0
1649,10,56.00000000000002,0,0,0,0,1,0.0,1975364.0
1650,1,47.0,0,0,0,0,1,0.0,19315670.0
1650,2,47.333333333333336,0,0,0,0,1,0.0,17384103.0
1650,3,47.66666666666667,0,0,0,0,1,0.0,15452536.0
1650,4,48.00000000000001,0,0,0,0,1,0.0,13520969.0
1650,5,48.33333333333334,0,0,0,0,1,0.0,11589402.0
1650,6,48.66666666666668,0,0,0,0,1,0.0,9657835.0
1650,7,49.000000000000014,0,0,0,0,1,0.0,7726268.0
1650,8,49.33333333333335,0,0,0,0,1,0.0,5794701.0
1650,9,49.666666666666686,0,0,0,0,1,0.0,3863134.0
1650,10,50.00000000000002,0,0,0,0,1,0.0,1931567.0
1651,1,33.0,0,0,0,0,1,0.0,14707064.0
1651,2,33.333333333333336,0,0,0,0,1,0.0,12868681.0
1651,3,33.66666666666667,0,0,0,0,1,0.0,11030298.0
1651,4,34.00000000000001,0,0,0,0,1,0.0,9191915.0
1651,5,34.33333333333334,0,0,0,0,1,0.0,7353532.0
1651,6,34.66666666666668,0,0,0,0,1,0.0,5515149.0
1651,7,35.000000000000014,0,0,0,0,1,0.0,3676766.0
1651,8,35.33333333333335,0,0,0,0,1,0.0,1838383.0
1652,1,57.0,0,0,0,0,1,0.0,13778272.0
1652,2,57.333333333333336,0,0,0,0,0,0.0,12055988.0
1652,3,57.66666666666667,0,0,0,0,1,0.0,10333704.0
1652,4,58.00000000000001,0,0,0,0,1,0.0,8611420.0
1652,5,58.33333333333334,0,0,0,0,1,0.0,6889136.0
1652,6,58.66666666666668,0,0,0,0,1,0.0,5166852.0
1652,7,59.000000000000014,0,0,0,0,1,0.0,3444568.0
1652,8,59.33333333333335,0,0,0,0,1,0.0,1722284.0
1653,1,51.0,0,0,0,0,1,0.0,11626062.0
1653,2,51.333333333333336,0,0,0,0,1,0.0,9688385.0
1653,3,51.66666666666667,0,0,0,0,1,0.0,7750708.0
1653,4,52.00000000000001,0,0,0,0,1,0.0,5813031.0
1653,5,52.33333333333334,0,0,0,0,1,0.0,3875354.0
1653,6,52.66666666666668,0,0,0,0,1,0.0,1937677.0
1654,1,51.0,0,0,0,0,0,0.0,21983730.0
1654,2,51.333333333333336,0,0,0,0,1,0.0,19785357.0
1654,3,51.66666666666667,0,0,0,0,1,0.0,17586984.0
1654,4,52.00000000000001,0,0,0,0,1,0.0,15388611.0
1654,5,52.33333333333334,0,0,0,0,0,0.0,13190238.0
1654,6,52.66666666666668,0,0,0,0,1,0.0,10991865.0
1654,7,53.000000000000014,0,0,0,0,1,0.0,8793492.0
1654,8,53.33333333333335,0,0,0,0,1,0.0,6595119.0
1654,9,53.666666666666686,0,0,0,0,1,0.0,4396746.0
1654,10,54.00000000000002,0,0,0,0,1,0.0,2198373.0
1655,1,65.0,0,0,0,0,1,0.0,19529030.0
1655,2,65.33333333333333,0,0,0,0,1,0.0,17576127.0
1655,3,65.66666666666666,0,0,0,0,1,0.0,15623224.0
1655,4,65.99999999999999,0,0,0,0,1,0.0,13670321.0
1655,5,66.33333333333331,0,0,0,0,1,0.0,11717418.0
1655,6,66.66666666666664,0,1,0,0,1,0.0,9764515.0
1655,7,66.99999999999997,0,0,0,0,1,0.0,7811612.0
1655,8,67.3333333333333,0,0,0,0,1,0.0,5858709.0
1655,9,67.66666666666663,0,0,0,0,1,0.0,3905806.0
1655,10,67.99999999999996,0,0,0,0,1,0.0,1952903.0
1656,1,44.0,0,0,0,0,0,0.0,23260368.0
1656,2,44.333333333333336,0,0,0,0,1,0.0,20352822.0
1656,3,44.66666666666667,0,0,0,0,1,0.0,17445276.0
1656,4,45.00000000000001,0,0,0,0,1,0.0,14537730.0
1656,5,45.33333333333334,0,0,0,0,1,0.0,11630184.0
1656,6,45.66666666666668,0,0,0,0,1,0.0,8722638.0
1656,7,46.000000000000014,0,0,0,0,1,0.0,5815092.0
1656,8,46.33333333333335,0,0,0,0,1,0.0,2907546.0
1657,1,44.0,0,0,0,0,1,0.0,21143408.0
1657,2,44.333333333333336,0,0,0,0,1,0.0,18500482.0
1657,3,44.66666666666667,0,0,0,0,1,0.0,15857556.0
1657,4,45.00000000000001,0,0,0,0,0,0.0,13214630.0
1657,5,45.33333333333334,0,0,0,0,1,0.0,10571704.0
1657,6,45.66666666666668,0,0,0,0,1,0.0,7928778.0
1657,7,46.000000000000014,0,0,0,0,1,0.0,5285852.0
1657,8,46.33333333333335,0,0,0,0,1,0.0,2642926.0
1658,1,50.0,0,0,0,0,1,0.0,26360232.0
1658,2,50.333333333333336,0,0,0,0,1,0.0,23065203.0
1658,3,50.66666666666667,0,0,0,0,1,0.0,19770174.0
1658,4,51.00000000000001,0,0,0,0,0,0.0,16475145.0
1658,5,51.33333333333334,0,0,0,0,1,0.0,13180116.0
1658,6,51.66666666666668,0,0,0,0,1,0.0,9885087.0
1658,7,52.000000000000014,0,0,0,0,1,0.0,6590058.0
1658,8,52.33333333333335,0,1,0,1,1,3999322.137986303,3295029.0
1659,1,52.0,0,0,0,0,1,0.0,11311392.0
1659,2,52.333333333333336,0,0,0,0,0,0.0,9897468.0
1659,3,52.66666666666667,0,0,0,0,1,0.0,8483544.0
1659,4,53.00000000000001,0,0,0,0,1,0.0,7069620.0
1659,5,53.33333333333334,0,0,0,0,1,0.0,5655696.0
1659,6,53.66666666666668,0,0,0,0,1,0.0,4241772.0
1659,7,54.000000000000014,0,0,0,0,1,0.0,2827848.0
1659,8,54.33333333333335,0,0,0,0,0,0.0,1413924.0
1660,1,49.0,0,0,0,0,1,0.0,26092016.0
1660,2,49.333333333333336,0,0,0,0,0,0.0,22830514.0
1660,3,49.66666666666667,0,0,0,0,1,0.0,19569012.0
1660,4,50.00000000000001,0,0,0,0,1,0.0,16307510.0
1660,5,50.33333333333334,0,0,0,0,1,0.0,13046008.0
1660,6,50.66666666666668,0,0,0,0,1,0.0,9784506.0
1660,7,51.000000000000014,0,0,0,0,1,0.0,6523004.0
1660,8,51.33333333333335,0,0,0,0,1,0.0,3261502.0
1661,1,44.0,0,0,0,0,1,0.0,17470278.0
1661,2,44.333333333333336,0,0,0,0,1,0.0,14558565.0
1661,3,44.66666666666667,0,0,0,0,1,0.0,11646852.0
1661,4,45.00000000000001,0,0,0,0,1,0.0,8735139.0
1661,5,45.33333333333334,0,0,0,0,1,0.0,5823426.0
1661,6,45.66666666666668,0,0,0,0,1,0.0,2911713.0
1662,1,43.0,0,0,0,0,1,0.0,18870840.0
1662,2,43.333333333333336,0,0,0,0,1,0.0,16511985.0
1662,3,43.66666666666667,0,0,0,0,1,0.0,14153130.0
1662,4,44.00000000000001,0,0,0,0,0,0.0,11794275.0
1662,5,44.33333333333334,0,0,0,0,1,0.0,9435420.0
1662,6,44.66666666666668,0,0,0,0,1,0.0,7076565.0
1662,7,45.000000000000014,0,0,0,0,1,0.0,4717710.0
1662,8,45.33333333333335,0,0,0,0,1,0.0,2358855.0
1663,1,60.0,0,0,0,0,1,0.0,13536576.0
1663,2,60.333333333333336,0,0,0,0,1,0.0,11844504.0
1663,3,60.66666666666667,0,0,0,0,1,0.0,10152432.0
1663,4,61.00000000000001,0,0,0,0,1,0.0,8460360.0
1663,5,61.33333333333334,0,0,0,0,1,0.0,6768288.0
1663,6,61.66666666666668,0,0,0,0,0,0.0,5076216.0
1663,7,62.000000000000014,0,0,0,0,1,0.0,3384144.0
1663,8,62.33333333333335,0,0,0,0,1,0.0,1692072.0
1664,1,47.0,0,0,0,0,1,0.0,24098904.0
1664,2,47.333333333333336,0,0,0,0,1,0.0,21086541.0
1664,3,47.66666666666667,0,0,0,0,1,0.0,18074178.0
1664,4,48.00000000000001,0,0,0,0,1,0.0,15061815.0
1664,5,48.33333333333334,0,0,0,0,1,0.0,12049452.0
1664,6,48.66666666666668,0,0,0,0,0,0.0,9037089.0
1664,7,49.000000000000014,0,0,0,0,1,0.0,6024726.0
1664,8,49.33333333333335,0,0,0,0,1,0.0,3012363.0
1665,1,55.0,0,0,0,0,1,0.0,16021216.0
1665,2,55.333333333333336,0,0,0,0,1,0.0,14018564.0
1665,3,55.66666666666667,0,0,0,0,1,0.0,12015912.0
1665,4,56.00000000000001,0,0,0,0,1,0.0,10013260.0
1665,5,56.33333333333334,0,0,0,0,1,0.0,8010608.0
1665,6,56.66666666666668,0,0,0,0,1,0.0,6007956.0
1665,7,57.000000000000014,0,0,0,0,1,0.0,4005304.0
1665,8,57.33333333333335,0,0,0,0,1,0.0,2002652.0
1666,1,54.0,0,0,0,0,1,0.0,22853552.0
1666,2,54.333333333333336,0,0,0,0,1,0.0,19996858.0
1666,3,54.66666666666667,0,0,0,0,1,0.0,17140164.0
1666,4,55.00000000000001,0,0,0,0,0,0.0,14283470.0
1666,5,55.33333333333334,0,0,0,0,1,0.0,11426776.0
1666,6,55.66666666666668,0,0,0,0,1,0.0,8570082.0
1666,7,56.000000000000014,0,0,0,0,1,0.0,5713388.0
1666,8,56.33333333333335,0,1,0,0,1,0.0,2856694.0
1667,1,48.0,0,0,0,0,1,0.0,18951336.0
1667,2,48.333333333333336,0,0,0,0,1,0.0,16582419.0
1667,3,48.66666666666667,0,0,0,0,1,0.0,14213502.0
1667,4,49.00000000000001,0,0,0,0,1,0.0,11844585.0
1667,5,49.33333333333334,0,0,0,0,1,0.0,9475668.0
1667,6,49.66666666666668,0,0,0,0,0,0.0,7106751.0
1667,7,50.000000000000014,0,0,0,0,1,0.0,4737834.0
1667,8,50.33333333333335,0,0,0,0,1,0.0,2368917.0
1668,1,60.0,0,0,0,0,1,0.0,19164642.0
1668,2,60.333333333333336,0,0,0,0,0,0.0,15970535.0
1668,3,60.66666666666667,0,0,0,0,1,0.0,12776428.0
1668,4,61.00000000000001,0,0,0,0,0,0.0,9582321.0
1668,5,61.33333333333334,0,0,0,0,1,0.0,6388214.0
1668,6,61.66666666666668,0,0,0,0,1,0.0,3194107.0
1669,1,58.0,0,1,0,1,1,15000000.0,23347872.0
1670,1,52.0,0,0,0,0,1,0.0,27997080.0
1670,2,52.333333333333336,0,0,0,0,1,0.0,24497445.0
1670,3,52.66666666666667,0,0,0,0,1,0.0,20997810.0
1670,4,53.00000000000001,0,0,0,0,1,0.0,17498175.0
1670,5,53.33333333333334,0,0,0,0,1,0.0,13998540.0
1670,6,53.66666666666668,0,0,0,0,1,0.0,10498905.0
1670,7,54.000000000000014,0,0,0,0,1,0.0,6999270.0
1670,8,54.33333333333335,0,1,0,0,1,0.0,3499635.0
1671,1,31.0,0,0,0,0,1,0.0,18463944.0
1671,2,31.333333333333332,1,0,0,1,1,15000000.0,16155951.0
1672,1,61.0,0,0,0,0,1,0.0,10401464.0
1672,2,61.333333333333336,0,0,0,0,1,0.0,9101281.0
1672,3,61.66666666666667,0,0,0,0,1,0.0,7801098.0
1672,4,62.00000000000001,0,0,0,0,0,0.0,6500915.0
1672,5,62.33333333333334,0,0,0,0,1,0.0,5200732.0
1672,6,62.66666666666668,0,0,0,0,1,0.0,3900549.0
1672,7,63.000000000000014,0,0,0,0,1,0.0,2600366.0
1672,8,63.33333333333335,0,0,0,0,0,0.0,1300183.0
1673,1,61.0,0,0,0,0,1,0.0,25862568.0
1673,2,61.333333333333336,0,0,0,0,1,0.0,22629747.0
1673,3,61.66666666666667,0,0,0,0,1,0.0,19396926.0
1673,4,62.00000000000001,0,0,0,0,1,0.0,16164105.0
1673,5,62.33333333333334,0,0,0,0,1,0.0,12931284.0
1673,6,62.66666666666668,0,0,0,0,1,0.0,9698463.0
1673,7,63.000000000000014,0,0,0,0,1,0.0,6465642.0
1673,8,63.33333333333335,0,0,0,0,1,0.0,3232821.0
1674,1,51.0,0,0,0,0,1,0.0,27323936.0
1674,2,51.333333333333336,0,0,0,0,1,0.0,23908444.0
1674,3,51.66666666666667,0,0,0,0,1,0.0,20492952.0
1674,4,52.00000000000001,0,0,0,0,1,0.0,17077460.0
1674,5,52.33333333333334,0,0,0,0,1,0.0,13661968.0
1674,6,52.66666666666668,0,0,0,0,1,0.0,10246476.0
1674,7,53.000000000000014,0,0,0,0,0,0.0,6830984.0
1674,8,53.33333333333335,0,0,0,0,1,0.0,3415492.0
1675,1,43.0,0,0,0,0,1,0.0,11480256.0
1675,2,43.333333333333336,0,0,0,0,0,0.0,10045224.0
1675,3,43.66666666666667,0,0,0,0,1,0.0,8610192.0
1675,4,44.00000000000001,0,0,0,0,1,0.0,7175160.0
1675,5,44.33333333333334,0,0,0,0,1,0.0,5740128.0
1675,6,44.66666666666668,0,0,0,0,1,0.0,4305096.0
1675,7,45.000000000000014,0,0,0,0,1,0.0,2870064.0
